Time,Pressure
97.84,5.342223836
97.85,5.36192925
97.86,5.95309164
97.87,5.657510444
97.88,5.775742922
97.89,5.716626684
97.9,6.366905314
97.91,5.440750901
97.92,6.022060586
97.93,5.401340075
97.94,6.100882238
97.95,5.283107597
97.96,5.391487368
97.97,5.52942526
97.98,5.923533521
97.99,6.031913292
98,5.332371129
98.01,5.381634662
98.02,5.155022412
98.03,6.258525542
98.04,5.450603607
98.05,5.775742922
98.06,6.426021553
98.07,6.357052608
98.08,5.371781955
98.09,5.27325489
98.1,5.716626683
98.11,5.805301042
98.12,5.391487369
98.13,5.52942526
98.14,5.480161727
98.15,5.490014434
98.16,5.371781956
98.17,5.578688792
98.18,5.273254891
98.19,6.022060585
98.2,5.490014433
98.21,5.470309021
98.22,5.578688792
98.23,5.706773977
98.24,5.480161728
98.25,5.361929249
98.26,6.110734944
98.27,5.450603608
98.28,5.618099618
98.29,5.52942526
98.3,5.864417281
98.31,4.888999337
98.32,5.982649759
98.33,5.026937228
98.34,5.549130673
98.35,5.204285945
98.36,6.002355173
98.37,5.421045488
98.38,5.627952325
98.39,5.657510444
98.4,6.258525542
98.41,5.243696771
98.42,5.568836086
98.43,5.470309021
98.44,5.874269987
98.45,5.283107597
98.46,5.440750901
98.47,5.322518424
98.48,5.69692127
98.49,5.253549478
98.5,6.199409303
98.51,5.233844065
98.52,5.578688792
98.53,5.923533521
98.54,6.120587651
98.55,5.795448336
98.56,5.598394205
98.57,5.608246913
98.58,5.736332096
98.59,5.578688793
98.6,5.95309164
98.61,5.33237113
98.62,5.401340075
98.63,5.381634663
98.64,5.972797053
98.65,5.253549478
98.66,6.120587651
98.67,5.352076543
98.68,6.288083662
98.69,5.805301042
98.7,6.642781097
98.71,5.371781956
98.72,6.022060586
98.73,5.578688793
98.74,6.366905314
98.75,5.312665716
98.76,5.962944348
98.77,5.125464293
98.78,5.588541499
98.79,5.539277966
98.8,6.485137792
98.81,5.145169706
98.82,5.687068564
98.83,5.539277966
98.84,6.366905314
98.85,5.312665717
98.86,5.913680814
98.87,5.687068564
98.88,6.189556596
98.89,5.696921271
98.9,6.426021553
98.91,5.263402184
98.92,6.169851185
98.93,5.450603607
98.94,6.228967422
98.95,6.829982524
98.96,17.20488288
98.97,24.45647585
98.98,27.05759075
98.99,29.91487631
99,32.13173584
99.01,35.50136255
99.02,37.19602855
99.03,39.92522948
99.04,43.39338375
99.05,46.56595689
99.06,48.99957666
99.07,51.03908817
99.08,52.17215029
99.09,53.15742162
99.1,51.54157666
99.11,56.10338309
99.12,65.02009056
99.13,71.31597719
99.14,82.27220213
99.15,84.68611856
99.16,87.84884329
99.17,81.87809241
99.18,80.63664974
99.19,73.54269074
99.2,70.16320844
99.21,65.48316778
99.22,69.06955109
99.23,67.20738556
99.24,67.76898967
99.25,65.45360095
99.26,69.07939859
99.27,73.42444393
99.28,76.30143449
99.29,85.47430975
99.3,92.46973573
99.31,95.6817186
99.32,105.2684084
99.33,111.8992849
99.34,113.7023304
99.35,111.4362064
99.36,111.4559128
99.37,106.8251377
99.38,105.0417963
99.39,94.93291113
99.4,92.45988088
99.41,91.37608185
99.42,90.87359262
99.43,92.58796547
99.44,91.84901012
99.45,98.39121192
99.46,96.58816521
99.47,97.95769286
99.48,106.6477878
99.49,100.617925
99.5,104.5393064
99.51,107.1108647
99.52,108.8449429
99.53,110.5691684
99.54,109.2784627
99.55,106.2142672
99.56,105.5836935
99.57,104.8151824
99.58,102.5786159
99.59,108.7562685
99.6,105.9580982
99.61,103.7707945
99.62,108.243927
99.63,108.9730272
99.64,105.6723686
99.65,109.5346331
99.66,109.6528646
99.67,111.0322455
99.68,111.9682533
99.69,111.8204616
99.7,109.3769882
99.71,112.4707422
99.72,113.4067492
99.73,110.0962373
99.74,113.3574865
99.75,114.5989279
99.76,110.7071056
99.77,115.2393545
99.78,113.7712995
99.79,108.8843519
99.8,113.1013149
99.81,112.2244226
99.82,109.6134523
99.83,113.6530674
99.84,111.4657646
99.85,112.953523
99.86,113.6629197
99.87,113.1111683
99.88,112.4510348
99.89,111.051949
99.9,114.254082
99.91,111.4559105
99.92,110.6381344
99.93,111.9583995
99.94,112.5002992
99.95,111.8401657
99.96,108.8449414
99.97,113.9190891
99.98,110.9140107
99.99,109.4163976
100,112.1850113
100.01,112.8944079
100.02,111.8106079
100.03,109.1405224
100.04,113.7811512
100.05,110.8253363
100.06,109.1996379
100.07,113.7614464
100.08,111.1701829
100.09,110.8450415
100.1,109.8499177
100.11,113.3082208
100.12,110.9140116
100.13,111.1800338
100.14,109.3966934
100.15,113.0914612
100.16,107.5049716
100.17,108.9336142
100.18,112.5692678
100.19,109.2094922
100.2,111.909135
100.21,107.4754129
100.22,110.5888712
100.23,110.7760738
100.24,110.5100491
100.25,106.5985217
100.26,109.8991814
100.27,110.3327002
100.28,106.6280791
100.29,106.0369168
100.3,110.9140107
100.31,102.3125901
100.32,98.56855779
100.33,97.55372843
100.34,93.70131747
100.35,81.46424895
100.36,73.32591038
100.37,55.62059326
100.38,47.74828151
100.39,48.73355299
100.4,48.53649885
100.41,52.6352272
100.42,52.17214956
100.43,54.20180802
100.44,54.44812529
100.45,54.50724149
100.46,53.994901
100.47,53.99490061
100.48,55.72897778
100.49,55.95559074
100.5,55.35457513
100.51,56.57631155
100.52,55.7880948
100.53,55.62059858
100.54,53.87666852
100.55,54.52694787
100.56,54.1328394
100.57,53.69932006
100.58,52.13273865
100.59,51.77804097
100.6,50.24101812
100.61,51.74848232
100.62,52.22141253
100.63,50.89129707
100.64,50.72380056
100.65,51.47260717
100.66,49.78779283
100.67,50.1917542
100.68,49.24589416
100.69,48.99957612
100.7,49.22618878
100.71,48.15224259
100.72,46.9797706
100.73,42.86133696
100.74,38.14188874
100.75,33.33376615
100.76,29.29415577
100.77,25.74718053
100.78,21.70757034
100.79,20.46612912
100.8,17.79604541
100.81,16.01270536
100.82,5.795448337
100.83,6.169851183
100.84,4.642681675
100.85,5.706773977
100.86,5.913680814
100.87,5.026937228
100.88,4.87914663
100.89,5.312665716
100.9,5.667363151
100.91,5.30281301
100.92,5.017084521
100.93,5.204285945
100.94,6.278230955
100.95,5.233844065
100.96,5.627952325
100.97,5.480161727
100.98,4.790472273
100.99,5.017084522
101,5.381634662
101.01,6.307789075
101.02,5.026937228
101.03,6.01220788
101.04,5.558983379
101.05,5.92353352
101.06,5.627952326
101.07,6.061471412
101.08,5.608246913
101.09,5.913680814
101.1,5.312665716
101.11,5.55898338
101.12,5.98264976
101.13,5.795448336
101.14,6.524548618
101.15,6.130440358
101.16,5.972797053
101.17,6.327494488
101.18,5.332371129
101.19,5.184580532
101.2,6.820129815
101.21,7.036889358
101.22,6.110734945
101.23,6.475285087
101.24,6.889098761
101.25,7.00733124
101.26,6.041765999
101.27,5.962944346
101.28,7.056594772
101.29,6.997478532
101.3,6.524548618
101.31,7.263501609
101.32,5.972797053
101.33,6.022060585
101.34,6.435874261
101.35,6.544254031
101.36,6.031913292
101.37,5.706773977
101.38,6.110734944
101.39,7.115711013
101.4,6.130440357
101.41,6.031913293
101.42,6.297936369
101.43,6.23882013
101.44,6.977773119
101.45,6.967920413
101.46,7.017183946
101.47,6.426021554
101.48,5.874269988
101.49,6.485137792
101.5,6.100882238
101.51,5.647657738
101.52,6.494990499
101.53,5.95309164
101.54,5.785595629
101.55,6.120587651
101.56,6.159998477
101.57,6.603370271
101.58,6.603370271
101.59,6.002355173
101.6,6.435874259
101.61,5.805301042
101.62,6.337347194
101.63,5.903828108
101.64,5.549130673
101.65,5.352076543
101.66,5.27325489
101.67,5.92353352
101.68,5.322518423
101.69,5.637805032
101.7,5.578688792
101.71,5.519572553
101.72,5.30281301
101.73,5.007231815
101.74,5.992502466
101.75,5.69692127
101.76,6.297936368
101.77,5.52942526
101.78,6.110734944
101.79,5.825006455
101.8,5.785595629
101.81,5.292960304
101.82,5.618099618
101.83,5.017084521
101.84,5.706773977
101.85,5.07620076
101.86,5.785595629
101.87,5.588541499
101.88,5.312665716
101.89,6.012207879
101.9,6.100882238
101.91,5.52942526
101.92,5.312665716
101.93,5.805301042
101.94,5.943238933
101.95,4.918557456
101.96,5.204285945
101.97,5.756037509
101.98,4.652534381
101.99,5.578688793
102,5.066348054
102.01,5.893975401
102.02,4.928410163
102.03,6.041765999
102.04,5.312665717
102.05,5.519572553
102.06,5.164875119
102.07,5.726479391
102.08,6.258525542
102.09,5.411192782
102.1,5.815153749
102.11,5.371781956
102.12,5.578688793
102.13,5.421045488
102.14,5.430898195
102.15,5.322518423
102.16,6.081176824
102.17,4.977673695
102.18,5.568836086
102.19,5.243696771
102.2,5.775742923
102.21,5.33237113
102.22,5.007231815
102.23,5.470309021
102.24,6.012207879
102.25,5.637805031
102.26,5.312665717
102.27,5.430898195
102.28,5.765890216
102.29,5.509719847
102.3,5.401340075
102.31,5.086053467
102.32,5.47030902
102.33,5.036789935
102.34,5.687068564
102.35,4.918557457
102.36,6.159998477
102.37,5.568836086
102.38,5.992502466
102.39,5.253549477
102.4,5.972797053
102.41,5.312665717
102.42,5.903828107
102.43,5.657510444
102.44,6.494990499
102.45,5.647657738
102.46,5.164875119
102.47,5.30281301
102.48,5.95309164
102.49,6.051618705
102.5,5.07620076
102.51,5.381634662
102.52,5.007231815
102.53,5.49986714
102.54,5.223991358
102.55,5.509719847
102.56,5.539277966
102.57,5.49986714
102.58,5.519572553
102.59,5.785595629
102.6,5.637805031
102.61,5.155022412
102.62,5.046642641
102.63,5.480161727
102.64,5.825006455
102.65,5.322518424
102.66,5.115611586
102.67,4.869293924
102.68,6.091029531
102.69,5.135316999
102.7,5.509719847
102.71,5.27325489
102.72,6.66248651
102.73,6.041765999
102.74,6.662486514
102.75,6.623075688
102.76,7.716726112
102.77,7.322617854
102.78,9.657709335
102.79,9.145368587
102.8,9.972995934
102.81,9.431097082
102.82,10.7809179
102.83,9.293159191
102.84,10.70209624
102.85,11.03708829
102.86,11.5001655
102.87,12.55440514
102.88,13.16527297
102.89,13.70717187
102.9,14.56435739
102.91,16.20975949
102.92,17.06694506
102.93,17.69751833
102.94,18.40691319
102.95,17.33296818
102.96,18.13103746
102.97,18.347797
102.98,19.53997461
102.99,19.7764396
103,19.83555585
103.01,19.99319913
103.02,19.67791254
103.03,20.65333059
103.04,20.8700901
103.05,21.37257824
103.06,21.17552404
103.07,21.53022151
103.08,21.07699704
103.09,21.35287279
103.1,20.70259409
103.11,20.85038469
103.12,20.38730745
103.13,21.1853768
103.14,21.76668649
103.15,20.97846992
103.16,20.95876449
103.17,21.35287272
103.18,20.61391977
103.19,21.24449298
103.2,21.54007418
103.21,21.31346199
103.22,21.28390386
103.23,20.50553994
103.24,21.27405113
103.25,21.57948504
103.26,20.60406703
103.27,20.87994276
103.28,20.0720208
103.29,21.05729155
103.3,21.55977959
103.31,20.43657098
103.32,21.05729154
103.33,20.96861717
103.34,21.34302004
103.35,20.78141571
103.36,20.73215216
103.37,21.03758614
103.38,20.93905903
103.39,21.11640778
103.4,21.70757018
103.41,21.12626048
103.42,21.13611324
103.43,21.41198895
103.44,20.93905907
103.45,20.27892766
103.46,20.6828887
103.47,21.6878648
103.48,21.83565547
103.49,21.20508215
103.5,21.55977964
103.51,21.8258027
103.52,20.9587645
103.53,21.89477173
103.54,20.59421432
103.55,22.21991101
103.56,21.76668654
103.57,21.95388795
103.58,21.21493488
103.59,22.18050014
103.6,21.64845405
103.61,22.1410894
103.62,21.13611319
103.63,22.16079474
103.64,21.61889593
103.65,22.10167856
103.66,21.77653919
103.67,22.82092613
103.68,21.9834461
103.69,22.60416663
103.7,20.59421437
103.71,22.43667062
103.72,21.9932988
103.73,22.05241501
103.74,21.44154717
103.75,22.86033694
103.76,21.5991905
103.77,21.77653922
103.78,21.88491903
103.79,21.88491898
103.8,21.97359338
103.81,21.97359331
103.82,22.6041667
103.83,22.05241496
103.84,21.62874863
103.85,22.14108939
103.86,23.0376858
103.87,22.39725972
103.88,21.82580275
103.89,22.18050024
103.9,22.34799631
103.91,21.90462438
103.92,21.5597797
103.93,22.02285691
103.94,21.93418257
103.95,21.65830669
103.96,21.22478762
103.97,22.18050023
103.98,22.19035293
103.99,21.91447708
104,21.91447711
104.01,22.07212041
104.02,22.44652335
104.03,22.46622865
104.04,21.89477169
104.05,21.31346198
104.06,22.03270966
104.07,22.26917454
104.08,21.648454
104.09,21.58933778
104.1,22.31843817
104.11,21.98344603
104.12,21.47110528
104.13,21.37257821
104.14,22.72239919
104.15,21.49081064
104.16,21.45139989
104.17,21.25434569
104.18,22.35784901
104.19,21.6681594
104.2,21.36272555
104.21,21.26419841
104.22,22.44652338
104.23,21.67801212
104.24,21.77653926
104.25,21.6583067
104.26,22.24946923
104.27,22.21991105
104.28,21.96374072
104.29,22.23961643
104.3,22.40711256
104.31,23.096802
104.32,22.75195734
104.33,23.60914279
104.34,22.51549233
104.35,23.32341435
104.36,23.47120503
104.37,23.20518189
104.38,23.01798048
104.39,23.83575514
104.4,24.1017783
104.41,23.76678623
104.42,23.33326712
104.43,25.18557608
104.44,24.3185379
104.45,24.47618121
104.46,24.70279345
104.47,25.5501263
104.48,24.95896394
104.49,25.5402737
104.5,25.33336678
104.51,25.07719648
104.52,24.5550029
104.53,24.82102604
104.54,26.11173071
104.55,26.4467228
104.56,26.23981599
104.57,26.3580485
104.58,26.92950542
104.59,26.98862181
104.6,26.32849034
104.61,27.04773804
104.62,28.04286142
104.63,27.90492367
104.64,28.01330341
104.65,28.93945812
104.66,29.4025352
104.67,30.43706974
104.68,29.46165168
104.69,31.38292991
104.7,29.78679118
104.71,32.59481302
104.72,32.62437132
104.73,32.39775906
104.74,33.33376635
104.75,33.0874485
104.76,33.6687585
104.77,32.5061387
104.78,32.9298052
104.79,33.7574327
104.8,32.54554963
104.81,34.88064176
104.82,35.14666471
104.83,35.20578121
104.84,35.29445545
104.85,36.11223026
104.86,35.41268821
104.87,35.41268807
104.88,36.1319357
104.89,36.53589707
104.9,36.22061026
104.91,35.53092065
104.92,36.44722258
104.93,36.18119939
104.94,36.51619156
104.95,37.57043142
104.96,37.33396638
104.97,36.86103632
104.98,37.54087321
104.99,37.97439263
105,37.3635245
105.01,36.74280394
105.02,38.72319828
105.03,37.17632315
105.04,38.42761734
105.05,38.00395048
105.06,37.51131537
105.07,37.94483445
105.08,36.79206737
105.09,37.78719095
105.1,37.1960285
105.11,37.01867971
105.12,37.33396642
105.13,37.30440845
105.14,37.29455566
105.15,36.80191999
105.16,36.89059455
105.17,36.023556
105.18,35.6393003
105.19,36.09252502
105.2,35.00872692
105.21,34.45697517
105.22,34.397859
105.23,32.91995242
105.24,31.75733289
105.25,31.78689084
105.26,29.47150441
105.27,27.67831147
105.28,27.16597042
105.29,26.21025781
105.3,24.3185378
105.31,23.50076306
105.32,23.57958463
105.33,22.97856954
105.34,22.2987327
105.35,21.22478754
105.36,21.12626045
105.37,22.9391586
105.38,21.82580272
105.39,21.0474388
105.4,20.86023737
105.41,20.28878035
105.42,20.97846981
105.43,21.53022145
105.44,21.79624456
105.45,20.62377244
105.46,19.95378827
105.47,19.55967997
105.48,20.16069515
105.49,18.44632406
105.5,19.323215
105.51,16.98812334
105.52,16.24917023
105.53,15.61859699
105.54,13.7859935
105.55,12.8007228
105.56,11.5100182
105.57,11.13561534
105.58,13.72687718
105.59,30.76220843
105.6,34.98902118
105.61,36.96941601
105.62,38.6739351
105.63,38.59511351
105.64,38.69364074
105.65,38.50643933
105.66,36.86103671
105.67,40.75285741
105.68,47.97489539
105.69,52.17215129
105.7,52.5268491
105.71,49.07839918
105.72,60.36960053
105.73,60.36959792
105.74,59.42373674
105.75,62.47807646
105.76,62.62586674
105.77,69.88731388
105.78,71.87756138
105.79,70.42921297
105.8,72.13373183
105.81,73.72987097
105.82,75.07969226
105.83,72.96135957
105.84,77.34581573
105.85,75.51321161
105.86,77.90742027
105.87,76.31128117
105.88,74.76440553
105.89,73.21753001
105.9,73.32590982
105.91,74.5574986
105.92,68.56705077
105.93,71.39477857
105.94,69.65084886
105.95,69.17791876
105.96,72.38004959
105.97,70.71494162
105.98,72.92194871
105.99,73.50325857
106,73.26679363
106.01,74.08456855
106.02,76.50833532
106.03,75.19792488
106.04,76.17334323
106.05,76.88273835
106.06,77.95668386
106.07,76.86303296
106.08,78.40990852
106.09,76.9911182
106.1,78.7251953
106.11,77.94683113
106.12,78.21285439
106.13,79.13900924
106.14,79.76958265
106.15,79.74987729
106.16,79.93707882
106.17,81.59233422
106.18,80.51838877
106.19,80.18339663
106.2,82.56775264
106.21,81.69086136
106.22,81.56277621
106.23,85.68120952
106.24,85.20827934
106.25,82.26231872
106.26,83.23773702
106.27,85.12945761
106.28,84.1835974
106.29,82.93230303
106.3,86.68618609
106.31,86.18369779
106.32,84.80431827
106.33,84.81417088
106.34,86.962062
106.35,85.93738004
106.36,86.60736438
106.37,86.27237218
106.38,85.56297694
106.39,83.44464407
106.4,85.4348917
106.41,88.16409284
106.42,86.60736443
106.43,85.46444983
106.44,87.14926354
106.45,86.36104659
106.46,85.39548094
106.47,87.24779064
106.48,89.28730201
106.49,87.15911627
106.5,87.62219377
106.51,88.80451912
106.52,90.13463525
106.53,85.99649626
106.54,87.60248831
106.55,89.85875931
106.56,88.34144168
106.57,85.92752734
106.58,88.38085251
106.59,86.85368216
106.6,85.98664357
106.61,86.19355051
106.62,87.94733318
106.63,88.54834861
106.64,87.00147288
106.65,85.8782638
106.66,88.53849591
106.67,87.3758759
106.68,87.35617051
106.69,91.44504598
106.7,93.57323187
106.71,94.13483649
106.72,93.33676681
106.73,95.96744107
106.74,97.58328641
106.75,95.93788309
106.76,92.18399998
106.77,94.08557411
106.78,92.62737263
106.79,89.40553519
106.8,91.95738837
106.81,93.17912508
106.82,93.54367489
106.83,94.94275993
106.84,98.84443466
106.85,101.5046677
106.86,102.184504
106.87,103.3569769
106.88,108.0665747
106.89,110.9928311
106.9,106.6182254
106.91,108.8646447
106.92,108.8942027
106.93,107.4162955
106.94,107.2783572
106.95,109.0124355
106.96,107.6921716
106.97,106.3817609
106.98,105.9285358
106.99,107.2586521
107,108.4606835
107.01,107.2389468
107.02,103.7707911
107.03,104.8250316
107.04,108.6183272
107.05,109.1109634
107.06,106.1255896
107.07,106.2832329
107.08,106.9433655
107.09,109.6824206
107.1,107.8596679
107.11,106.3817603
107.12,110.0272656
107.13,111.5150258
107.14,109.652862
107.15,109.6922727
107.16,110.5987231
107.17,113.26881
107.18,111.1800329
107.19,111.2687074
107.2,109.1700796
107.21,112.3722129
107.22,108.5197999
107.23,108.115839
107.24,110.0272657
107.25,110.6282819
107.26,105.8989779
107.27,103.9087296
107.28,109.8203587
107.29,108.6872968
107.3,105.3176677
107.31,103.3569773
107.32,107.7020248
107.33,107.0615987
107.34,105.8891248
107.35,105.7807452
107.36,107.5837924
107.37,105.8497146
107.38,102.805225
107.39,104.352102
107.4,105.8398624
107.41,103.4752099
107.42,100.2238142
107.43,103.2190396
107.44,106.0566217
107.45,102.0465665
107.46,101.9283338
107.47,104.0762257
107.48,102.8741946
107.49,97.69166686
107.5,100.0366128
107.51,98.42076802
107.52,98.36165133
107.53,96.36155016
107.54,98.46017847
107.55,99.96764406
107.56,96.85418597
107.57,90.8243257
107.58,90.18389926
107.59,85.35607026
107.6,79.39517984
107.61,77.71036623
107.62,78.32123416
107.63,73.13870828
107.64,76.19304857
107.65,76.98126551
107.66,77.90742051
107.67,74.70528945
107.68,74.25206507
107.69,72.66577863
107.7,72.41946103
107.71,74.1830961
107.72,74.93190241
107.73,73.90722047
107.74,71.68050835
107.75,74.44912012
107.76,72.81357041
107.77,70.26171903
107.78,64.71464536
107.79,51.64995577
107.8,51.39378564
107.81,53.12786288
107.82,55.11811043
107.83,55.44325099
107.84,55.30531312
107.85,54.55650677
107.86,53.16727415
107.87,52.62537499
107.88,51.03908817
107.89,50.23116584
107.9,47.16697211
107.91,46.52654551
107.92,44.97966997
107.93,43.00912791
107.94,41.62974825
107.95,39.49171007
107.96,39.66905885
107.97,38.6345244
107.98,38.26997385
107.99,37.45219902
108,39.22568659
108.01,38.56555528
108.02,39.37347766
108.03,39.21583417
108.04,40.98932221
108.05,42.35884901
108.06,41.18637621
108.07,42.72339897
108.08,42.55590325
108.09,41.67901204
108.1,43.17662408
108.11,42.60516706
108.12,44.18160037
108.13,43.65940695
108.14,42.51649237
108.15,43.54117453
108.16,41.67901204
108.17,43.21603474
108.18,42.65443045
108.19,41.69871735
108.2,41.53122134
108.21,42.02385672
108.22,41.85636085
108.23,41.66915915
108.24,39.66905914
108.25,40.91050025
108.26,40.43757054
108.27,39.17642353
108.28,41.15681848
108.29,40.06316718
108.3,40.32919067
108.31,39.69861725
108.32,41.18637655
108.33,40.52624474
108.34,40.65433022
108.35,40.53609763
108.36,39.4227414
108.37,39.63950112
108.38,39.93508237
108.39,38.28967981
108.4,40.05331497
108.41,39.42274133
108.42,38.29953249
108.43,39.10745481
108.44,37.83645523
108.45,38.48673407
108.46,36.82162604
108.47,36.86103694
108.48,37.77733899
108.49,36.42751776
108.5,36.5457503
108.51,36.555603
108.52,36.54575014
108.53,35.77723887
108.54,37.07779642
108.55,36.37825412
108.56,37.06794375
108.57,35.24519247
108.58,36.71324632
108.59,37.3536725
108.6,37.7576337
108.61,39.19612905
108.62,37.53102124
108.63,38.17144744
108.64,39.90552445
108.65,40.58536144
108.66,40.85138462
108.67,40.28978028
108.68,41.15681857
108.69,41.72827576
108.7,41.2159349
108.71,41.59033783
108.72,40.80212081
108.73,40.77256287
108.74,40.27992725
108.75,38.91040055
108.76,39.91537695
108.77,38.77246256
108.78,38.48673393
108.79,39.60994285
108.8,39.06804398
108.81,39.17642374
108.82,39.96464037
108.83,40.13213669
108.84,39.39318321
108.85,39.18627635
108.86,40.78241559
108.87,38.97936943
108.88,41.95488819
108.89,41.61004317
108.9,42.23076415
108.91,42.28002757
108.92,41.63960131
108.93,43.34412013
108.94,40.70359383
108.95,42.51649277
108.96,42.02385705
108.97,42.78251577
108.98,43.61014345
108.99,43.99439916
109,42.41796525
109.01,43.83675575
109.02,42.26032208
109.03,43.50176361
109.04,43.45250012
109.05,43.0583914
109.06,44.23086397
109.07,43.86631401
109.08,42.31943825
109.09,43.73822872
109.1,43.86631401
109.11,43.86631383
109.12,45.70877067
109.13,46.04376328
109.14,45.50186404
109.15,45.600391
109.16,46.871391
109.17,47.69901898
109.18,47.1571197
109.19,49.41339067
109.2,49.60059223
109.21,49.43309626
109.22,49.92573203
109.23,49.89617389
109.24,49.86661527
109.25,49.47250696
109.26,48.73355386
109.27,49.09810395
109.28,47.45270109
109.29,47.7187239
109.3,47.65960808
109.31,48.44782462
109.32,48.81237539
109.33,47.43299545
109.34,48.2901814
109.35,47.11770898
109.36,48.37885583
109.37,48.57591041
109.38,48.2310653
109.39,48.85178635
109.4,47.85666232
109.41,48.9798714
109.42,48.37885604
109.43,48.31973964
109.44,49.29515846
109.45,48.12268544
109.46,47.95518938
109.47,48.5956153
109.48,48.83208071
109.49,47.35417396
109.5,47.97489471
109.51,47.3738793
109.52,48.15224333
109.53,48.14239101
109.54,47.7088713
109.55,47.36402669
109.56,47.26549928
109.57,48.11283274
109.58,46.75315843
109.59,47.49211196
109.6,47.67931335
109.61,48.41826696
109.62,47.41329021
109.63,47.96504209
109.64,48.45767763
109.65,48.78281747
109.66,47.76798772
109.67,48.79267025
109.68,49.42324341
109.69,49.82720494
109.7,48.55620492
109.71,48.5759104
109.72,49.17692572
109.73,47.9453368
109.74,48.98972439
109.75,49.5217704
109.76,49.17692593
109.77,49.37397992
109.78,48.87149205
109.79,49.97499498
109.8,49.4133911
109.81,50.1129333
109.82,48.84193368
109.83,49.64000334
109.84,48.71384843
109.85,50.17204969
109.86,49.78779377
109.87,50.44792588
109.88,50.46763094
109.89,49.11780981
109.9,50.51689447
109.91,50.70409646
109.92,50.84203424
109.93,49.87646839
109.94,50.73365449
109.95,50.92085582
109.96,50.83218172
109.97,50.96026652
109.98,51.39378606
109.99,50.37895673
110,50.51689507
110.01,51.65980937
110.02,52.06377082
110.03,51.19673197
110.04,50.93070861
110.05,51.69922027
110.06,50.94056149
110.07,52.02435988
110.08,52.35935161
110.09,52.69434403
110.1,51.04894111
110.11,53.25594914
110.12,52.46773163
110.13,53.56138304
110.14,52.03421252
110.15,52.4677318
110.16,53.32491761
110.17,52.05391792
110.18,52.39876298
110.19,53.48256097
110.2,53.92593328
110.21,53.00963105
110.22,53.45300345
110.23,53.23624327
110.24,53.80770102
110.25,53.65005749
110.26,53.15742195
110.27,53.92593341
110.28,54.12298793
110.29,54.59591802
110.3,54.16239843
110.31,54.34960038
110.32,53.7485845
110.33,53.30521295
110.34,55.71912688
110.35,55.29546102
110.36,54.93091014
110.37,54.38901129
110.38,55.81765452
110.39,54.67474001
110.4,55.8078018
110.41,55.95559223
110.42,56.44822849
110.43,55.53192576
110.44,57.24629842
110.45,57.5221735
110.46,57.66996521
110.47,57.28570877
110.48,56.95071694
110.49,58.35965486
110.5,56.79307336
110.51,57.28570928
110.52,56.5763139
110.53,57.28570903
110.54,56.68469345
110.55,57.25615098
110.56,56.6748406
110.57,56.79307299
110.58,55.53192575
110.59,54.9112047
110.6,53.52197194
110.61,51.83715786
110.62,49.0882513
110.63,48.96016587
110.64,46.94035983
110.65,45.7777398
110.66,44.89099593
110.67,43.0978023
110.68,41.24549272
110.69,40.2799271
110.7,40.66418248
110.71,40.43757046
110.72,38.29953224
110.73,39.27495056
110.74,37.91527659
110.75,38.50643911
110.76,38.30938497
110.77,38.7626096
110.78,38.58526081
110.79,38.06306728
110.8,39.23553965
110.81,39.71832261
110.82,39.46215213
110.83,39.90552413
110.84,39.98434562
110.85,40.72329873
110.86,40.01390404
110.87,40.43757053
110.88,39.12715997
110.89,40.49668658
110.9,40.52624482
110.91,40.4474231
110.92,39.58038474
110.93,41.05829103
110.94,40.05331475
110.95,40.00405109
110.96,37.06794357
110.97,38.62467132
110.98,36.11223073
110.99,35.33386653
111,33.43229363
111.01,33.24509186
111.02,28.71284592
111.03,23.29385623
111.04,17.77633992
111.05,10.22916631
111.06,8.041865431
111.07,6.337347195
111.08,6.554106738
111.09,6.396463434
111.1,6.494990499
111.11,6.43587426
111.12,6.061471412
111.13,6.002355173
111.14,6.485137792
111.15,6.731455457
111.16,5.568836086
111.17,5.450603608
111.18,5.627952325
111.19,5.519572553
111.2,5.775742923
111.21,5.815153748
111.22,6.061471411
111.23,5.184580532
111.24,5.923533521
111.25,5.115611587
111.26,6.445726966
111.27,5.52942526
111.28,5.95309164
111.29,5.519572553
111.3,5.785595629
111.31,6.40631614
111.32,5.243696771
111.33,6.140293064
111.34,5.627952325
111.35,6.238820129
111.36,5.509719847
111.37,5.677215857
111.38,5.558983379
111.39,6.012207879
111.4,5.834859161
111.41,5.539277966
111.42,5.49986714
111.43,5.637805031
111.44,5.480161728
111.45,6.228967422
111.46,5.480161727
111.47,5.92353352
111.48,5.667363151
111.49,5.440750901
111.5,6.632928391
111.51,5.716626683
111.52,6.081176824
111.53,5.381634662
111.54,5.687068564
111.55,6.37675802
111.56,5.864417281
111.57,6.327494488
111.58,5.52942526
111.59,6.672339217
111.6,5.549130673
111.61,6.130440358
111.62,4.918557456
111.63,6.504843206
111.64,5.637805031
111.65,4.93826287
111.66,5.381634662
111.67,5.785595629
111.68,6.012207879
111.69,5.775742923
111.7,5.460456314
111.71,5.756037509
111.72,5.903828107
111.73,5.568836086
111.74,6.209262009
111.75,4.800324978
111.76,6.357052608
111.77,5.095906174
111.78,5.312665716
111.79,5.10575888
111.8,5.440750901
111.81,5.411192782
111.82,6.288083661
111.83,5.52942526
111.84,6.100882238
111.85,5.401340075
111.86,6.002355173
111.87,5.361929249
